product_id|model|label|description|category_id|brand|image
1003696|Loctite 97231|aiguille de dosage souple|Accessoires/aiguilles de dépose Loctite 97231 - Embouts de dépose flexibles en polypropylène (PPF), 20 (= rose) ID 0,61 mm|100624|Henkel LOCTITE|http://img.directindustry.fr/images_di/photo-m2/5610-8691677.jpg
1003697|Optimum™|cartouche de dosage|... s’emboîtent sur le corps du porte-cartouche en émettant un clic audible pour confirmer la bonne installation, avec un minimum d’effort. Cela permet de maintenir la cartouche de manière sécurisée dans ...|100625|Nordson Efd|http://img.directindustry.fr/images_di/photo-m2/35688-6007693.jpg
1003698|50 ml|cartouche de dosage|Notre système de cartouche à baïonette 50 ml est disponible en ration 1:1, 2:1, 4:1 et 10:1.Chaque modèle est disponible avec un système de bouchon. Nos ratios 1:1 et 2:1 les plus demandés sont également proposés avec ...|100625|Nordson Efd|http://img.directindustry.fr/images_di/photo-m2/35688-8797316.jpg
1003699|380 ml|cartouche de dosage|La cartouche coaxiale 380 ml possède une partie centrale contenant un premier produit ainsi qu'un anneau externe contenant un second produit pour un ratio 10:1. La cartouche est livrée assemblée avec une ...|100625|Nordson Efd|http://img.directindustry.fr/images_di/photo-m2/35688-8797299.jpg
1003700|Loctite 97207|seringue de dosage|Accessoire /seringue Loctite 97207 - Kit de seringues transparentes, 10 ml|100626|Henkel LOCTITE|http://img.directindustry.fr/images_di/photo-m2/5610-8690352.jpg
1003701|Optimum™|seringue de dosage|Les seringues Optimum ont des parois Zero Draft!"" prsentant des diamtres intrieurs homognes qui s assemblent parfaitement aux pistons pour assurer des dpts de fluide prcis et homognes. Nos seringues ...|100626|Nordson Efd|http://img.directindustry.fr/images_di/photo-m2/35688-6007681.jpg
1003702|max. 75 ml | B-System|seringue de dosage||100626|Sulzer Chemtech|http://img.directindustry.fr/images_di/photo-m2/28889-5042061.jpg
1003703|MODUCLEAN|Bloc changeur de teinte industriel|MODUCLEAN est un bloc changeur de teinte. De conception modulaire et compact, il est composé de différents modules permettant le changement de teinte. Chaque module permet le passage de deux types de produits - la peinture et le produits ...|100627|SAMES KREMLIN|http://img.directindustry.fr/images_di/photo-m2/8039-11378489.jpg
1003704|MODUFLOW|Bloc changeur de teinte industriel|MODUFLOW est un bloc changeur de teinte. De conception modulaire et compact, il est composé de différents modules permettant le changement de teinte. Chaque module permet le passage de deux types de produits - la peinture et le produits ...|100627|SAMES KREMLIN|http://img.directindustry.fr/images_di/photo-m2/8039-11378517.jpg
1003705|UPside CCV|Bloc changeur de teinte pour robot de peinture|UPside CCV est le bloc de changement de teinte universel dédié à la robotique Design léger Maintenance facile Assemblage flexible Le design compact et la modularité du bloc UPside CCV offre plusieurs solutions d'intégrations ...|100627|SAMES KREMLIN|http://img.directindustry.fr/images_di/photo-m2/8039-11379088.jpg
1003706|Inspira|ensacheuse verticale|... fait partie de tous les modèles et offre une facilité d’accès exceptionnelle pour le fonctionnement et l’entretien des ensacheuses, ainsi qu’une stabilité qui rend la plupart des petits réglages superflus. Les deux modèles ...|110101|Ishida Europe Limited|http://img.directindustry.fr/images_di/photo-m2/14952-11510666.jpg
1003707|Atlas|ensacheuse verticale|... des secteurs de l’agroalimentaire aussi divers que les snacks, les produits secs ou encore le frais et le surgelé. Les ensacheuses pour snacks Ishida Atlas réalisent des soudures avant et arrière aussi solides qu'esthétiques ...|110101|Ishida Europe Limited|http://img.directindustry.fr/images_di/photo-m2/14952-10372710.jpg
1003708|Astro|ensacheuse verticale|... dans des secteurs de l’agroalimentaire aussi divers que les snacks, les produits secs ou encore le frais et le surgelé. L'ensacheuse Astro d'Ishida est une solution économique idéale, spécialement conçue pour l'industrie ...|110101|Ishida Europe Limited|http://img.directindustry.fr/images_di/photo-m2/14952-10372716.jpg
1003709|Innosept Asbofill ASR|remplisseuse aseptique||110102|KHS GmbH|http://img.directindustry.fr/images_di/photo-m2/21322-12405498.jpg
1003710|Innosept Asbofill ABF|machine de remplissage aseptisée||110102|KHS GmbH|http://img.directindustry.fr/images_di/photo-m2/21322-12405516.jpg
1003711|Innofill|remplisseuse de canettes||110102|KHS GmbH|http://img.directindustry.fr/images_di/photo-m2/21322-11882100.jpg
1003712|MWTV|machine de fermeture de sac||110103|Bühler|http://img.directindustry.fr/images_di/photo-m2/68538-2676961.jpg
1003713||machine de fermeture de sac||110103|Dec Group|http://img.directindustry.fr/images_di/photo-m2/68500-9977279.jpg
1003714|max. 4 p/min | 725 NXT Cleanpak|machine de fermeture de sac à valve|Le scelleur à ultrasons 725 NXT scelle de façon efficace la valve du sac avant quil ne soit retiré de sa position de remplissage. Ce système de fermeture assure la manipulation de produits poussiéreux ...|110103|Premier Tech Chronos|http://img.directindustry.fr/images_di/photo-m2/40427-7092419.jpg
1003715||capsuleuse linéaire||110104|CAM|http://img.directindustry.fr/images_di/photo-m2/22251-10599265.jpg
1003716|CIW120|bouchonneuse automatique|La machine ""CIW120"" capsuleuse/bouchonneuse automatique Une de nos machines la plus avancée au monde pour les couvercles de lingettes enroulées et imprégnées en canisters. Spécialement conçu pour l'industrie de lingettes ...|110104|Shemesh Automation Ltd|http://img.directindustry.fr/images_di/photo-m2/188913-12450137.jpg
1003717|ALANTRA series|capsuleuse linéaire|Boucheuse pour vaporisateurs et pulvérisateur à gâchette. La machine « ALANTRA » est une boucheuse / visseuse automatique pour les vaporisateurs et les pulvérisateurs à gâchette. Cette machine est ...|110104|Shemesh Automation Ltd|http://img.directindustry.fr/images_di/photo-m2/188913-12450358.jpg
1003718|TA|boucheuse visseuse de bouteilles||110105|CAM|http://img.directindustry.fr/images_di/photo-m2/22251-10598810.jpg
1003719|SC50T|capsuleuse visseuse à vis||110105|Cozzoli Machine Company|http://img.directindustry.fr/images_di/photo-m2/63545-7043677.jpg
1003720|CM series|boucheuse visseuse rotative||110105|Cozzoli Machine Company|http://img.directindustry.fr/images_di/photo-m2/63545-2620751.jpg
1003721|CM FP ERGON Series|embarquetteuse / fardeleuse wrap-around|Les nouvelles machines ERGON se font noter tout de suite par le profil arrondi des portes de protection, qui permetten de loger tous les moteurs dans une position extérieure par rapport aux groupes mécaniques qu'ils actionnent, ce qui ...|110106|SMI|http://img.directindustry.fr/images_di/photo-m2/15003-12331630.jpg
1003722|LCM 30 ERGON|encaisseuse / fardeleuse wrap-around|La nouvelle gamme ERGON de machines automatiques de conditionnement se base sur des choix de conception s'inspirant de notions clé telles qu'ergonomie, technologie, robustesse et modularité, magistralement amalgamées dans les nouveaux ...|110106|SMI|http://img.directindustry.fr/images_di/photo-m2/15003-4335859.jpg
1003723|CM ERGON series|embarquetteuse / fardeleuse wrap-around|Les nouvelles machines ERGON se font noter tout de suite par le profil arrondi des portes de protection, qui permetten de loger tous les moteurs dans une position extérieure par rapport aux groupes mécaniques qu'ils actionnent, ce qui ...|110106|SMI|http://img.directindustry.fr/images_di/photo-m2/15003-12331883.jpg
1003724|Innopack CV|fermeuse de caisses en carton multirabat||110107|KHS GmbH|http://img.directindustry.fr/images_di/photo-m2/21322-3911525.jpg
1003725|CS-1000|fermeuse de caisses en carton à double rabats||110107|LANTECH|http://img.directindustry.fr/images_di/photo-m2/21814-11919699.jpg
1003726|Random|fermeuse de caisses en carton à double rabats||110107|LANTECH|http://img.directindustry.fr/images_di/photo-m2/21814-11920037.jpg
1003727|1510TS|soudeuse à impulsion de sachet|Produit emblématique de la gamme SORET, cette soudeuse à impulsion répond à la demande d'un produit mêlant le gain de place et la simplicité à la robustesse et l'efficacité. Conçue comme soudeuse ...|110108|D.S.E SORET|http://img.directindustry.fr/images_di/photo-m2/69517-4600211.jpg
1003728|2510TS|soudeuse à impulsion de sachet|Soudeuse à impulsion de comptoir, double soudure Machine de comptoir, ses dimensions réduites lui permettent de trouver sa place dans votre boutique. Résistances soudantes haut et bas. Permet le soudage ...|110108|D.S.E SORET|http://img.directindustry.fr/images_di/photo-m2/69517-4771999.jpg
1003729|Z Series|soudeuse à impulsion de sachet|Soudeuse à impulsion en inox pour application médicale ou alimentaire La soudeuse à impulsion de la série Z permet à lutilisateur de garder les deux mains sur le sac ...|110108|D.S.E SORET|http://img.directindustry.fr/images_di/photo-m2/69517-4772031.jpg
1003730|S100, S200|thermoscelleuse semi-automatique|La famille Eppendorf HeatSealer permet le scellage fiable et rapide dune large gamme de plaques. En fonction de vos besoins, vous pouvez choisir un instrument plus compact ou plus flexible. Caractéristiques Scellage hermétique des plaques ...|110109|Eppendorf|http://img.directindustry.fr/images_di/photo-m2/22548-8518778.jpg
1003731|SA SEALPRO|thermoscelleuse en continu|La machine ""S.A SEAL PRO"" La machine de découpe et de thermo-étanchéité ""S.A SEAL PRO"" entièrement automatisée est la plus avancée au monde aujourd'hui. Le machine découpe automatiquement le stratifié d'étanchéité en fonction de la taille ...|110109|Shemesh Automation Ltd|http://img.directindustry.fr/images_di/photo-m2/188913-12433851.jpg
1003732|SA SEALPRO TOTAL|thermoscelleuse en continu|La machine « SealPro Total » Thermosceller » comporte une technologie d'inspection à imagerie 100% thermique pour les emballages scellés à chaud non intrusifs qui n'entraîne pas un ralentissement de votre production. Une surveillance ...|110109|Shemesh Automation Ltd|http://img.directindustry.fr/images_di/photo-m2/188913-11772880.jpg
1003733|SwingPAT|machine d'emballage semi-automatique|LA PREMIERE CONDITIONNEUSE TERMORETRACTABLE COMPLETEMENT EN TECHNO-POLYMERE Swing PAT est un nouveau conception de ""machine à cloche"", une nouvelle manière d’interpréter la conditionneuse thermorétractable en réalisant un change dans ...|110110|ITALDIBIPACK|http://img.directindustry.fr/images_di/photo-m2/16686-2842343.jpg
1003734|DIBIPACK 3246 STX / 4255 STX|machine d'emballage semi-automatique|LE TERMORETRACTABLE A LA PORTEE DE TOUS Projetés pour répondre á une necessité accentuée dune conditionneuse pratique et efficace, au coût abordable et dune grande fiabilité.|110110|ITALDIBIPACK|http://img.directindustry.fr/images_di/photo-m2/16686-3088817.jpg
1003735|DIBIPACK 3246 EV|machine d'emballage semi-automatique|L’EVOLUZIONE DEI SISTEMI ""ONE-STEP"" La conditionneuse termoretractable Dibipack 3246 EV ouvre la gamme des conditionneuses termoretractables Dibipack Evolution qui en maintenant encore la simplicité et la facilité dusage des modéles ...|110110|ITALDIBIPACK|http://img.directindustry.fr/images_di/photo-m2/16686-3088877.jpg
1003736|LSK 30 ERGON series|fardeleuse automatique|La série LSK ERGON est constituée de machines automatiques pour l’emballage de récipients en plastique, métal, carton ou verre. Selon le modèle choisi, il est possible de réaliser des paquets sous film seul, plaque en carton ondulé + ...|110111|SMI|http://img.directindustry.fr/images_di/photo-m2/15003-10939624.jpg
1003737|LSK 40 ERGON series|fardeleuse automatique|La série LSK ERGON est constituée de machines automatiques pour l’emballage de récipients en plastique, métal, carton ou verre. Selon le modèle choisi, il est possible de réaliser des paquets sous film seul, plaque en carton ondulé + ...|110111|SMI|http://img.directindustry.fr/images_di/photo-m2/15003-10939656.jpg
1003738|LSK 32 F ERGON|fardeleuse automatique|La série LSK ERGON est constituée de machines automatiques pour l’emballage de récipients en plastique, métal, carton ou verre. Selon le modèle choisi, il est possible de réaliser des paquets sous film seul, plaque en carton ondulé + ...|110111|SMI|http://img.directindustry.fr/images_di/photo-m2/15003-10939672.jpg
1003739|P 360|machine de conditionnement semi-automatique|La machine à cloche BASELINE P 360 est équipée de deux barres de soudure. Cela lui confère une grande flexibilité et un rendement plus élevé par cycle machine, en particulier pour les produits de petite ...|110112|Multivac|http://img.directindustry.fr/images_di/photo-m2/18330-11532199.jpg
1003740|P 100|machine de conditionnement de table|Machines de table BASELINE La machine à cloche BASELINE P 100 est la plus petite machine à cloche de MULTIVAC. Le modèle d'entrée de gamme économique est équipé d'une pompe d'une puissance de 4 m3/h.|110112|Multivac|http://img.directindustry.fr/images_di/photo-m2/18330-11532052.jpg
1003741|P 200|machine de conditionnement semi-automatique|Machines de table BASELINE La machine à cloche BASELINE P 200 dispose d'une plus grande cloche que la BASELINE P 100 et est équipée d'une pompe plus puissante. La machine est disponible ...|110112|Multivac|http://img.directindustry.fr/images_di/photo-m2/18330-11532121.jpg
1003742|G 700|operculeuse linéaire|Avec la G 700, nous proposons une operculeuse flexible optimisée pour les lots de moyen à grand volumeet le changement rapide de produit. De par sa flexibilité et la multitude de possibilités d'équipements orientés produit, ...|110113|Multivac|http://img.directindustry.fr/images_di/photo-m2/18330-11531897.jpg
1003743|T 100|operculeuse linéaire|La T 100 est conçue pour le conditionnement en barquettes dans un espace réduit et offre ainsi une utilisation flexible. La machine de table se caractérise par un design ergonomique et hygiénique, et constitue une solution économique ...|110113|Multivac|http://img.directindustry.fr/images_di/photo-m2/18330-11531730.jpg
1003744|T 200|operculeuse linéaire|Operculeuses semi-automatiques L'operculeuse T 200 convient au conditionnement de petits lots et garantit un conditionnement en barquettes pratique et efficace. Peu encombrante et mobile grâce à ses ...|110113|Multivac|http://img.directindustry.fr/images_di/photo-m2/18330-11531757.jpg
1003745|EXPERIENCE IS 350 BM|soudeuse latérale automatique||110114|Imbal Stock Srl|http://img.directindustry.fr/images_di/photo-m2/161350-10668112.jpg
1003746|EXPERIENCE IS 600 BM|soudeuse latérale en continu||110114|Imbal Stock Srl|http://img.directindustry.fr/images_di/photo-m2/161350-10668132.jpg
1003747|EXPERIENCE IS 350 3N|soudeuse latérale en continu||110114|Imbal Stock Srl|http://img.directindustry.fr/images_di/photo-m2/161350-10669529.jpg
1003748|MEC-PACK STC|soudeuse en L automatique|CONDITIONNEMENT TERMORETRACTABLE AUTOMATIQUE AVEC SOUDURE CONTINUE Une soudeuse automatique continue pour confectionner produits de n’importe quelle longueur. L’ideal pour produits avec une dimension considerablement ...|110115|ITALDIBIPACK|http://img.directindustry.fr/images_di/photo-m2/16686-12414845.jpg
1003749|ESPERT 5040 EV|soudeuse en L semi-automatique|SOUDEUSES EN ""L"" SEMIAUTOMATIQUES COMPACTES AVEC TUNNEL DE RETRACTION: POUR PRODUIR PLUS Systèmes projetés pour les usagers qui necessitent un fonctionnement automatique, pendant lequel lopérateur ne doit faire rien ...|110115|ITALDIBIPACK|http://img.directindustry.fr/images_di/photo-m2/16686-2807449.jpg
1003750|ESPERT 7555 EV|soudeuse en L semi-automatique|CONDITIONNEMENT THERMORETRACTABLE SEMIAUTOMATIQUE: SOUDEUSES EN ""L"" ET TUNNEL DE RETRACTION POUR PRODUITS DE GRAND FORMAT Systèmes projetés pour les usagers qui necessitent un fonctionnement automatique, pendant lequel ...|110115|ITALDIBIPACK|http://img.directindustry.fr/images_di/photo-m2/16686-2807533.jpg
1003751|NCX|barquetteuse||110116|CAM|http://img.directindustry.fr/images_di/photo-m2/22251-10584565.jpg
1003752|35 - 40 p/min | TF12 series|barquetteuse automatique||110116|Sacmi Packaging|http://img.directindustry.fr/images_di/photo-m2/60453-2644301.jpg
1003753|25 - 40 p/min | TF40 series|barquetteuse automatique||110116|Sacmi Packaging|http://img.directindustry.fr/images_di/photo-m2/60453-2644489.jpg
1003754|TF 800 ERGON|embarquetteuse horizontale|La nouvelle gamme ERGON de machines automatiques de conditionnement se base sur des choix de conception s'inspirant de notions clé telles qu'ergonomie, technologie, robustesse et modularité, magistralement amalgamées dans les nouveaux ...|110117|SMI|http://img.directindustry.fr/images_di/photo-m2/15003-9743846.jpg
1003755|Innopack Kisters TP Basic|embarquetteuse horizontale||110117|KHS GmbH|http://img.directindustry.fr/images_di/photo-m2/21322-10914983.jpg
1003756|Innopack Kisters TP Advanced|embarquetteuse horizontale||110117|KHS GmbH|http://img.directindustry.fr/images_di/photo-m2/21322-10914991.jpg
1003757|WP 400 ERGON|encaisseuse wrap-around|La nouvelle gamme ERGON de machines automatiques de conditionnement se base sur des choix de conception s'inspirant de notions clé telles qu'ergonomie, technologie, robustesse et modularité, magistralement amalgamées dans les nouveaux ...|110118|SMI|http://img.directindustry.fr/images_di/photo-m2/15003-12301460.jpg
1003758|WP 500 ERGON|encaisseuse wrap-around|La nouvelle gamme ERGON de machines automatiques de conditionnement se base sur des choix de conception s'inspirant de notions clé telles qu'ergonomie, technologie, robustesse et modularité, magistralement amalgamées dans les nouveaux ...|110118|SMI|http://img.directindustry.fr/images_di/photo-m2/15003-12301373.jpg
1003759|WP 600 ERGON|encaisseuse wrap-around|La nouvelle gamme ERGON de machines automatiques de conditionnement se base sur des choix de conception s'inspirant de notions clé telles qu'ergonomie, technologie, robustesse et modularité, magistralement amalgamées dans les nouveaux ...|110118|SMI|http://img.directindustry.fr/images_di/photo-m2/15003-12301409.jpg
1003760|Innopack PPZ|encaisseuse / décaisseuse à grande vitesse||110119|KHS GmbH|http://img.directindustry.fr/images_di/photo-m2/21322-6437603.jpg
1003761|IPS|encaisseuse / décaisseuse robotisée|Le système d'encaissage Ishida IPS permet un emballage rapide, précis et délicat des barquettes jusqu'à 2,5 kg dans des cartons et des caisses. Utilisant la robotique delta haute vitesse, sa gestion des barquettes individuelles est si ...|110119|Ishida Europe Limited|http://img.directindustry.fr/images_di/photo-m2/14952-10373474.jpg
1003762|MD|encaisseuse / décaisseuse automatique||110119|CAM|http://img.directindustry.fr/images_di/photo-m2/22251-10582561.jpg
1003763|MP 150 BK ERGON|encartonneuse horizontale|La série MP ERGON est constituée de machines automatiques pour l’emballage de récipients en plastique, métal, carton ou verre sous découpes entourantes en carton. Les machines de la série MP ERGON atteignent des cadences jusqu’à 300 ...|110120|SMI|http://img.directindustry.fr/images_di/photo-m2/15003-12331369.jpg
1003764|MP 150 ERGON|encartonneuse horizontale|La série MP ERGON est constituée de machines automatiques pour l’emballage de récipients en plastique, métal, carton ou verre sous découpes entourantes en carton. Les machines de la série MP ERGON atteignent des cadences jusqu’à 300 ...|110120|SMI|http://img.directindustry.fr/images_di/photo-m2/15003-12327392.jpg
1003765|MP 300 ERGON|encartonneuse horizontale|La série MP ERGON est constituée de machines automatiques pour l’emballage de récipients en plastique, métal, carton ou verre sous découpes entourantes en carton. Les machines de la série MP ERGON atteignent des cadences jusqu’à 300 ...|110120|SMI|http://img.directindustry.fr/images_di/photo-m2/15003-12327440.jpg
1003766|max. 18 p/min | EC18|formeuse de caisses automatique||110121|Sacmi Packaging|http://img.directindustry.fr/images_di/photo-m2/60453-3356271.jpg
1003767|max. 25 p/min | EC25|formeuse de caisses automatique||110121|Sacmi Packaging|http://img.directindustry.fr/images_di/photo-m2/60453-3356277.jpg
1003768|max. 40 p/min | EC40|formeuse de carton automatique||110121|Sacmi Packaging|http://img.directindustry.fr/images_di/photo-m2/60453-3356279.jpg
1003769|SE 320|tunnel de rétraction électrique|La cuve de rétraction automatique compacte peut être combinée avec les machines à tapis B 210, B 310 et B 325 ainsi qu'avec des thermoformeuses. Grâce une application de la chaleur précise et pilotable, la SE 320 produit ...|110122|Multivac|http://img.directindustry.fr/images_di/photo-m2/18330-11534022.jpg
1003770|SE 115|tunnel de rétraction électrique|Dispositifs de rétraction Le dispositif de rétraction automatique SE 115 permet de traiter efficacement des lots de grande taille ainsi que des emballages lourds et volumineux. Il s'intègre facilement ...|110122|Multivac|http://img.directindustry.fr/images_di/photo-m2/18330-10126449.jpg
1003771|SE 130|tunnel de rétraction électrique|Dispositifs de rétraction Le dispositif de rétraction automatique SE 130 permet de traiter efficacement des lots de grande taille ainsi que des emballages lourds et volumineux. Il s'intègre facilement ...|110122|Multivac|http://img.directindustry.fr/images_di/photo-m2/18330-10126470.jpg
1003772|STARLIGHT®|pistolet de rétraction|Pistolet de rétraction manuel MSK STARLIGHT® Professional Dans le domaine industriel, notre modèle de pointe STARLIGHT® Professional fixe de nouveaux critères. AVANTAGES : Conçu pour un fonctionnement ...|110123|MSK|http://img.directindustry.fr/images_di/photo-m2/18627-11172309.jpg
1003773|STARLIGHT®|pistolet de rétraction|Le pistolet de rétraction manuel MSK STARLIGHT® Protection permet une prise en main confortable pour un haut niveau de qualité. AVANTAGES : Poids extrêmement bas: seulement 1050 grammes. Poignée ergonomique ...|110123|MSK|http://img.directindustry.fr/images_di/photo-m2/18627-11172315.jpg
1003774||pistolet de rétraction|Le pistolet de rétraction Rafale Black Edition 40kW de Guilbert Express est un pistolet chauffant de rétraction. Son allumage automatique, son raccord rapide et tournant ...|110123|GUILBERT EXPRESS|http://img.directindustry.fr/images_di/photo-m2/62666-10178082.jpg
1003775|PERFECTA L 323|machine à agrafer mécanique|Agrafeuse mécanique avec 1 tête pour fonds de boîtes pliantes en carton compact et en carton ou en cannelure Domaine d'utilisation Agrafeuse avec colonne et une tête d’agrafage pour les fonds de caisses carton vides. Agrafage longitudinal! ...|110124|MEZGER Heftsysteme|http://img.directindustry.fr/images_di/photo-m2/18626-11441855.jpg
1003776|PERFECTA L 323 D|machine à agrafer pour les fonds de caisses carton|Agrafeuse mécanique avec 2 têtes pour fonds de boîtes pliantes en carton compact et en carton ou en cannelure Domaine d'utilisation Agrafeuse avec colonne et 2 têtes d’agrafage pour les fonds de caisses carton vides. Agrafage longitudinal! ...|110124|MEZGER Heftsysteme|http://img.directindustry.fr/images_di/photo-m2/18626-11441942.jpg
1003777|PERFECTA PEL 323|machine à agrafer pour les fonds de caisses carton|Agrafeuse pneumatique avec 1 tête pour fonds de boîtes pliantes en carton compact et en carton ou en cannelure Domaine d'utilisation Agrafeuse avec colonne et une tête d’agrafage pour les fonds de caisses carton vides. Agrafage ...|110124|MEZGER Heftsysteme|http://img.directindustry.fr/images_di/photo-m2/18626-11444202.jpg
1003778|YOKOTA|agrafeuse agrafe en C|Les agrafeuses Yokota sont, entre autres, utilisées dans la fabrication de sièges d’auto, banquettes, lits, etc. Ces outils permettent de fixer la garniture de tissus ou de cuir, avec des agrafes de forme C, sur le cadre des sièges.|110125|Rami Yokota B.V.|http://img.directindustry.fr/images_di/photo-m2/16895-2600957.jpg
1003779||agrafeuse électrique||110125|GYS|http://img.directindustry.fr/images_di/photo-m2/61397-10054024.jpg
1003780|STA 500|agrafeuse à bras long|Tige agrafeuse pour la fermeture des fonds de caisses carton vides de grandes dimensions ainsi que pour clouage sur palette bois ou semblable. Domaine d'utilisation Fermeture de fonds de boîtes pliantes surdimensionnées ...|110125|MEZGER Heftsysteme|http://img.directindustry.fr/images_di/photo-m2/18626-12482365.jpg
1003781|Duotech, Triotech|palettiseur couche par couche|Les systèmes de palettisation entièrement automatiques MSK Triotech et MSK Duotech sont des systèmes de palettisation mono-colonne avec bras rotatif et peuvent être aussi utilisés comme dépalettiseurs. La colonne de palletisation est ...|110126|MSK|http://img.directindustry.fr/images_di/photo-m2/18627-11172434.jpg
1003782|Quintech|palettiseur couche par couche|... sont des systèmes de palettisation mono-colonne avec bras rotatif et peuvent être aussi utilisés comme dépalettiseurs. Palettiseur haute cadence conçu comme un système de portique Le système de palettisation haute ...|110126|MSK|http://img.directindustry.fr/images_di/photo-m2/18627-11172450.jpg
1003783|Robotech|palettiseur couche par couche|... mono-colonne avec bras rotatif et peuvent être aussi utilisés comme dépalettiseurs. Robots palettiseurs automatiques pour davantage de flexibilité Le robot palettiseur MSK Robotech est efficace sur ...|110126|MSK|http://img.directindustry.fr/images_di/photo-m2/18627-11172468.jpg
1003784|Innopal AS-1-H|dépalettiseur couche par couche||110127|KHS GmbH|http://img.directindustry.fr/images_di/photo-m2/21322-3915381.jpg
1003785|Innopal LD|dépalettiseur couche par couche||110127|KHS GmbH|http://img.directindustry.fr/images_di/photo-m2/21322-3915505.jpg
1003786|Innopal AS-1-N|dépalettiseur couche par couche||110127|KHS GmbH|http://img.directindustry.fr/images_di/photo-m2/21322-3915589.jpg
1003787||palettiseur et dépalettiseur robotisé|Les tendances d'emballage saisonnières exigent de la part de l'industrie des boissons une haute flexibilité. Un parc machines choisi intelligemment s'adapte aux changements de manière rapide et aisée. Le choix des bons systèmes pour la ...|110128|MSK|http://img.directindustry.fr/images_di/photo-m2/18627-11172682.jpg
1003788|EuroPal HP series|palettiseur et dépalettiseur robotisé||110128|modular automation GmbH|http://img.directindustry.fr/images_di/photo-m2/162289-10830660.jpg
1003789|EuroPal RP series|palettiseur et dépalettiseur robotisé||110128|modular automation GmbH|http://img.directindustry.fr/images_di/photo-m2/162289-10830707.jpg
1003790|M-410iC/110|robot articulé|Développé selon les lignes de la série FANUC M-410, ce robot 4 axes se distingue par son design fin et sa cinématique optimisée. Ces caractéristiques lui permettent d'effectuer des travaux de palettisation ...|110129|FANUC Europe Corporation|http://img.directindustry.fr/images_di/photo-m2/32007-12502628.jpg
1003791|R-1000iA130F|robot articulé|Convient pour de nombreuses applications dans différents secteurs. Ce nouveau modèle de pointe de la série R-1000iA présente une charge utile de 130 kg. Si le R-1000iA/130F a une charge utile élevée, il est aussi capable d'atteindre de ...|110129|FANUC Europe Corporation|http://img.directindustry.fr/images_di/photo-m2/32007-11838523.jpg
1003792|CR-7iA and CR-7iA/L|robot articulé|... un autre. Avec ma grande portée de 911 mm, je suis le candidat idéal pour les applications d'intendant machines et de palettisation. Pas besoin de me placer derrière une barrière car je possède une technologie de ...|110129|FANUC Europe Corporation|http://img.directindustry.fr/images_di/photo-m2/32007-11204813.jpg
1003793||banderoleuse à plateau tournant|Ce dispositif accessoire, intégré dans la structure du palettiseur, exécute l'enroulement avec film extensible de la palette en même temps que la formation des couches de celle-ci, ce qui élimine de la sorte les temps morts typiques de ...|110130|SMI|http://img.directindustry.fr/images_di/photo-m2/15003-10918888.jpg
1003794|ARTEMIS 50|banderoleuse orbitale|Banderoleuse horizontale automatique Conçue pour l'emballage des roleaux de tuyau, des rouleaux de câble, des anneaux et des roues.|110130|Plasticband S.A.|http://img.directindustry.fr/images_di/photo-m2/37856-11511234.jpg
1003795|NELEO 50|banderoleuse orbitale|Banderoleuse horizontale semi-automatique Emballages de rayonnages, moulures, profils, meubles en kit, tuyauteries|110130|Plasticband S.A.|http://img.directindustry.fr/images_di/photo-m2/37856-7358921.jpg
1003796|Paratech|housseuse automatique|Les exigences de qualité en matière d'emballage des boissons et des produits alimentaires ont constamment augmenté. Ceci est également vrai pour les productions des fabricants de bouteilles et de verres. Les lignes d'emballage MSK offrent ...|110131|MSK|http://img.directindustry.fr/images_di/photo-m2/18627-11172046.jpg
1003797||housseuse automatique|Grande stabilité pendant le transport presque sans pression sur le produit et sur l'emballage primaire. Ceci est une exigence fréquente lors de l'emballage des palettes dans l'industrie des boissons et est la caractéristique centrale ...|110131|MSK|http://img.directindustry.fr/images_di/photo-m2/18627-11172059.jpg
1003798|Flowtech|housseuse automatique|Rouleaux de papier – Grande stabilité de la charge La plus grande exigence lors de l'emballage de rouleaux de papier est, outre la protection contre les poussières, la stabilité de chargement. Etant donné que des tailles de palettes ...|110131|MSK|http://img.directindustry.fr/images_di/photo-m2/18627-12231096.jpg
1003799|MATURI|cercleuse automatique|Conçu pour cercler horizontalement des charges palettisées de differents tailles et hauteurs, en réduisant le cycle d'emballage et préparée pour travailler dans des conditions extrêmes.|110132|Plasticband S.A.|http://img.directindustry.fr/images_di/photo-m2/37856-12460120.jpg
1003800|MATURI® H|cercleuse automatique|Réduction du temps demballage jusquà le 70% vs le système de cerclage manuel. Capable de travailler dans des conditions adverses, la Maturi répondra au 100% à vos exigences. Équipement complet de série et accessoires pratiques pour ...|110132|Plasticband S.A.|http://img.directindustry.fr/images_di/photo-m2/37856-2719185.jpg
1003801|MATURI® KANBAN|cercleuse automatique|Maxime productivité et maxime flexibilité. Cerclage horizontal des palets de diverses hauteurs et dimensions. Cerclage en continu de plusieurs palets. Incorpore de série un dévidoir mobile.|110132|Plasticband S.A.|http://img.directindustry.fr/images_di/photo-m2/37856-2719655.jpg
